CountyFIPS,CountyName,StateAbbr,CASTHMA_AdjPrev,CASTHMA_Category,pred_wght_pm25,pred_wght_no2,pred_wght_o3,pred_wght_so2,CSMOKING_AdjPrev,Geolocation
55013,Burnett,WI,9.9,Medium,4.7313025085596685,1.291280532219343,34.835215065913225,0.5968083505619041,19.1,POINT (-92.36768151 45.86273955)
18127,Porter,IN,9.2,Low,8.468117241841775,4.872599028639971,43.024196281615,0.6293222878994137,18.0,POINT (-87.06742642 41.46088039)
45051,Horry,SC,10.1,Medium,6.263369869533675,2.8293661165346946,37.84439434508362,0.5337599217459348,22.9,POINT (-78.99634705 33.92198144)
04011,Greenlee,AZ,9.0,Low,4.715005458346617,2.9088764774984974,53.16976515240097,1.8794589015033774,15.2,POINT (-109.2401339 33.21528272)
45041,Florence,SC,10.3,High,7.209732824076646,3.2014945200528016,39.165735280930086,0.7942853770827608,20.4,POINT (-79.70209086 34.024508)
54033,Harrison,WV,10.7,High,6.86481485047743,3.8691041211392836,39.227175792359624,1.3458660306018178,23.6,POINT (-80.38007463 39.28348009)
39133,Portage,OH,10.1,Medium,7.303537105378182,3.7940846978995815,43.16579572018829,0.6912492327811811,21.7,POINT (-81.19736057 41.1679192)
40001,Adair,OK,12.4,High,7.3720366783635205,1.9740079283987086,40.3050235832711,0.7175308285680101,29.9,POINT (-94.65863245 35.88406262)
28107,Panola,MS,11.1,High,7.073101404804388,2.9615584183230337,38.14470272028308,0.6940686176229495,22.7,POINT (-89.9507855 34.36398949)
38083,Sheridan,ND,9.2,Low,5.63094889447265,2.3741847185677183,38.558198917709205,0.9315505119605348,21.0,POINT (-100.3455968 47.57539685)
30071,Phillips,MT,10.3,High,5.719395742598277,1.9280452084917838,39.04963261126478,0.9108043979127863,21.2,POINT (-107.9131206 48.25917745)
49003,Box Elder,UT,10.0,Medium,6.9096649110325785,5.28224942640609,51.00406055559921,0.9377796636351722,10.9,POINT (-113.082129 41.52091469)
39059,Guernsey,OH,11.0,High,7.244070725409433,3.6841433332974343,42.212263749075724,0.9145259005286865,26.2,POINT (-81.49408 40.05196629)
33007,Coos,NH,10.7,High,3.6396444400718337,2.0242561788839852,34.06180512255582,0.8326108722220599,21.4,POINT (-71.30573181 44.68953426)
38011,Bowman,ND,8.7,Low,5.564859227856378,2.970754138063695,40.90985585717278,0.9356950790093664,17.8,POINT (-103.5206098 46.11263455)
42039,Crawford,PA,10.7,High,6.614098619328584,2.6447514294153973,42.19627566808404,0.7511164628882949,23.9,POINT (-80.1062168 41.68504577)
13187,Lumpkin,GA,9.2,Low,5.348141637854348,1.7847555657745697,38.99294325747422,0.40123127301900013,20.8,POINT (-84.00295315 34.57208756)
29153,Ozark,MO,11.2,High,6.177648701750397,1.3926142059028477,41.17418898750712,0.2181687661129069,29.9,POINT (-92.44465742 36.64933386)
21225,Union,KY,10.3,High,7.9272941378978174,2.42335191401688,43.27101563018829,0.9347312627963015,26.6,POINT (-87.94558427 37.6584785)
12057,Hillsborough,FL,8.1,Low,7.381729726994202,5.288055310297761,35.23423635177466,0.8338768604366297,16.1,POINT (-82.30922863 27.92970662)
31151,Saline,NE,8.4,Low,6.480671117973517,3.028526899207352,40.49066934643678,0.9450324153929617,17.1,POINT (-97.14079077 40.5241479)
46113,Oglala Lakota,SD,13.8,High,3.6136194212107924,2.1060618063719185,44.15170573983958,0.4746942915539538,38.1,POINT (-102.5517267 43.33568255)
51115,Mathews,VA,9.5,Medium,4.644626957687893,1.5745461674564212,41.06166866627084,0.3289271074854146,17.9,POINT (-76.3413405 37.4363979)
26013,Baraga,MI,11.1,High,3.980033959278232,1.686147159457965,34.35350668623524,0.8613512388301725,24.3,POINT (-88.36467907 46.66437105)
19115,Louisa,IA,8.3,Low,7.195369285356996,2.8298352871611385,41.52614623692292,0.6350545613566233,18.5,POINT (-91.25962762 41.2184858)
20043,Doniphan,KS,9.9,Medium,6.932740082891527,4.0079535581698105,42.564909451402066,0.9387192863133298,20.1,POINT (-95.14683174 39.78793247)
51580,Covington,VA,10.3,High,6.032449867108027,4.687355964231819,39.413841842368186,1.4078664049869631,22.0,POINT (-79.98669752 37.77801022)
12029,Dixie,FL,9.8,Medium,6.232088626080738,1.408390722243963,34.89950602195717,0.6001375685835789,27.8,POINT (-83.15869392 29.60801957)
17067,Hancock,IL,9.4,Medium,7.8262936871008,2.6364312957136975,42.18247616533279,0.7914937082739982,19.7,POINT (-91.16466866 40.40377304)
21077,Gallatin,KY,10.1,Medium,7.242298642389845,3.2418577755425475,43.645266061238225,0.5555789764192783,26.0,POINT (-84.8592792 38.75691717)
08011,Bent,CO,9.3,Low,5.315038250500893,2.83812589478927,49.117846285018906,1.1478890074803818,21.4,POINT (-103.0720329 37.9550485)
47071,Hardin,TN,10.5,High,6.205045512299879,1.984475223913935,39.889049699862156,0.4977743136649549,26.9,POINT (-88.18427012 35.19839374)
37019,Brunswick,NC,9.1,Low,5.902445432236046,1.65948034189352,38.572662544198636,0.4788785057840863,18.7,POINT (-78.23835355 34.07085676)
20011,Bourbon,KS,10.4,High,8.345165767261413,4.718649443522062,42.193736111265494,0.5907265950536492,20.3,POINT (-94.84924767 37.85500237)
36025,Delaware,NY,10.5,High,4.540129769981064,2.2989618339242806,37.25027992327272,0.4176659768822102,20.5,POINT (-74.96689636 42.19833772)
27003,Anoka,MN,8.4,Low,6.838066691555852,5.34091385297205,36.687768818316194,0.6740965112456815,16.6,POINT (-93.24718505 45.27311706)
49021,Iron,UT,10.1,Medium,4.473208512509316,4.585657229728118,50.957721314207156,0.8843957594045548,11.1,POINT (-113.2892677 37.85913114)
48145,Falls,TX,9.8,Medium,7.765796940436265,2.4003838407570695,41.7994229058855,0.48496452490676606,22.1,POINT (-96.93632536 31.25354411)
13267,Tattnall,GA,9.6,Medium,6.510182966633303,1.8672635976397869,37.24930201605725,0.37523380420166236,24.7,POINT (-82.05852109 32.04550377)
36045,Jefferson,NY,10.1,Medium,5.634766584842655,2.972384187896466,36.90774232640185,0.6567330057646821,20.4,POINT (-75.922731 44.05021351)
47143,Rhea,TN,10.3,High,6.665476513888997,1.9715042643890088,42.10428768481099,0.7287760636659332,25.0,POINT (-84.92394092 35.60939246)
46137,Ziebach,SD,11.9,High,4.137390593716826,2.1563494633737803,40.66461184175363,0.4362503209875536,32.9,POINT (-101.6662014 44.98068552)
47105,Loudon,TN,9.2,Low,7.339488222264612,3.3858814834583413,42.38841477697483,0.6187057432516677,20.9,POINT (-84.31098142 35.73487427)
21181,Nicholas,KY,11.1,High,7.373154663136671,1.735465101803813,42.24297678052765,0.633134609915522,30.7,POINT (-84.01493162 38.33568594)
20149,Pottawatomie,KS,9.1,Low,6.685265920930653,2.929675899033309,41.86612398004655,0.8910634432139283,15.9,POINT (-96.34340263 39.3792689)
37185,Warren,NC,10.9,High,6.191724206573999,2.275288798962316,40.686517323066774,0.45460131924608255,24.6,POINT (-78.10670979 36.39679821)
13165,Jenkins,GA,10.6,High,6.81828953404051,1.77955601971759,37.87964363840476,0.7387210488974616,27.6,POINT (-81.96342975 32.79245214)
48073,Cherokee,TX,9.1,Low,7.455615088095834,2.1429003082188838,38.63423577814543,0.7128249758509105,20.7,POINT (-95.16546708 31.83744178)
06097,Sonoma,CA,9.1,Low,8.73968872551167,4.75579089192935,34.079024038678845,0.6053408988983875,11.4,POINT (-122.8876375 38.52854399)
48043,Brewster,TX,7.7,Low,6.027151842015215,2.73364760630567,47.75857535900457,1.4152396865948516,13.9,POINT (-103.2521858 29.81168577)
20107,Linn,KS,10.0,Medium,7.952420684106648,2.8371941692204445,42.06759042067569,0.7770006024791561,21.2,POINT (-94.84299061 38.21238797)
01001,Autauga,AL,9.7,Medium,7.205508187215345,2.774375193106619,37.61884740805071,0.7075416178794584,19.7,POINT (-86.64301145 32.5350198)
23005,Cumberland,ME,10.7,High,4.88985205818824,3.375997293240568,33.55543669876608,0.6466722245438791,14.1,POINT (-70.39766427 43.84725185)
45031,Darlington,SC,10.9,High,7.126028049840674,2.64819814135245,40.41295151101408,0.8034046450178574,22.9,POINT (-79.95862066 34.33213727)
18161,Union,IN,10.2,Medium,7.990529042087661,3.125348005396111,44.32345829332857,0.7259231953433144,22.9,POINT (-84.92480221 39.62555022)
16009,Benewah,ID,10.5,High,7.685870305703273,1.3203000731016312,38.71704903435517,0.7957962526574555,21.0,POINT (-116.6589561 47.21751507)
17143,Peoria,IL,9.6,Medium,7.996834773359784,6.298063096045316,43.28296641904405,0.7256679116785821,17.7,POINT (-89.7600207 40.78823251)
35043,Sandoval,NM,8.7,Low,4.400606496578152,5.123503547338874,53.19330679721284,0.983846544918426,13.9,POINT (-106.8659955 35.68927633)
26129,Ogemaw,MI,11.4,High,5.343163239279697,2.3772998609662594,38.86443592278772,0.5920393295983537,25.1,POINT (-84.1272521 44.33480956)
37133,Onslow,NC,8.9,Low,6.113334514391906,1.823446401030436,39.352808225374325,0.608865655153039,19.3,POINT (-77.42764098 34.72973601)
37121,Mitchell,NC,9.4,Medium,5.061585462913543,1.571898619401675,41.968500072650414,0.9466023474494943,21.2,POINT (-82.16401588 36.01419337)
29133,Mississippi,MO,11.3,High,8.15680196540316,4.453285720656635,43.80729453283428,1.4440406870861837,29.7,POINT (-89.29089735 36.82803115)
42073,Lawrence,PA,10.6,High,7.800924803281547,5.001752893046372,42.00976325744984,0.6771637849618806,22.4,POINT (-80.33431326 40.99131778)
29143,New Madrid,MO,11.3,High,7.619872747402219,4.080527999712809,43.77426820535757,1.969365031654976,27.7,POINT (-89.65174875 36.59477561)
21235,Whitley,KY,10.6,High,6.228876859418783,2.707430268033345,40.028609382877086,0.8409045707701451,28.1,POINT (-84.14468103 36.75799728)
31065,Furnas,NE,8.8,Low,6.253706059213337,3.042907517376195,43.448130267330555,1.0914462181423206,19.0,POINT (-99.91249434 40.17646271)
13191,McIntosh,GA,9.9,Medium,5.448057853131999,1.6248317508611638,35.66565238992032,0.5639437042698064,21.9,POINT (-81.40719135 31.49468299)
12067,Lafayette,FL,9.2,Low,6.405629660867582,1.6896311652512421,35.263436725019886,0.4167209410015038,25.6,POINT (-83.18182453 29.98573094)
42013,Blair,PA,10.8,High,7.235728038502846,4.705551812412176,40.25705596684811,0.7491725422766385,23.3,POINT (-78.34874767 40.48095838)
46005,Beadle,SD,8.4,Low,6.542868323871335,3.0319771784711675,40.835627967724186,0.8200020651163982,18.8,POINT (-98.27802649 44.41462139)
36055,Monroe,NY,10.2,Medium,6.74705392874763,4.607120796879578,39.31862059938527,0.5078057506510002,17.6,POINT (-77.69599602 43.1468316)
24017,Charles,MD,9.8,Medium,6.669440431779864,3.0069752962950353,42.10774412407731,0.8483035119318072,16.1,POINT (-76.99191396 38.50634495)
39069,Henry,OH,9.6,Medium,7.892535831988845,3.438945645806276,43.31865063264393,0.77320632136554,21.6,POINT (-84.06830637 41.3339642)
32007,Elko,NV,9.0,Low,5.127082718542876,3.6751898169483836,50.03437839141558,1.2563762320143164,18.5,POINT (-115.3578965 41.14589934)
13045,Carroll,GA,9.7,Medium,7.99106197765996,2.8749050476103655,40.484267058052794,0.6884926700512842,22.0,POINT (-85.07983718 33.58254077)
20179,Sheridan,KS,9.3,Low,6.028881201646297,3.1816015665242485,45.047597031033455,1.0183116997363169,17.3,POINT (-100.4418177 39.35017145)
05119,Pulaski,AR,9.8,Medium,8.875744384328712,4.7639035292045575,40.07014597025667,0.6740528490431362,19.6,POINT (-92.31181185 34.76991477)
24039,Somerset,MD,10.8,High,5.706660094367375,2.2073785898169773,42.20245876240915,0.49470907769314004,23.4,POINT (-75.75893288 38.11304021)
13277,Tift,GA,9.9,Medium,7.719299344327193,3.522398443161185,36.51922478160146,0.63633775643261,22.8,POINT (-83.52674119 31.45747862)
22091,St. Helena,LA,10.5,High,6.429207782797033,1.7676665222671943,37.015066421776844,0.2856360458826015,24.1,POINT (-90.71036265 30.82169999)
42131,Wyoming,PA,10.4,High,5.151616064862846,2.3531530233977906,37.79743211529675,0.6555646535658979,21.5,POINT (-76.01700929 41.51832904)
47169,Trousdale,TN,9.5,Medium,6.805764696280723,1.9993628698145585,41.443368581597504,0.6838166858038752,23.8,POINT (-86.15674747 36.39201497)
16063,Lincoln,ID,9.8,Medium,5.865837441445809,2.5163111621936367,47.068771401892064,1.1834984984296735,18.3,POINT (-114.1383193 43.00232711)
53047,Okanogan,WA,10.7,High,6.760320538197362,2.452132301226324,36.18155316317854,0.9219345435894543,19.6,POINT (-119.7408389 48.54870621)
18131,Pulaski,IN,10.0,Medium,7.669505674108865,3.214700417546196,42.70146671603362,0.6872394991103481,23.5,POINT (-86.69884167 41.04179355)
55051,Iron,WI,10.0,Medium,4.425048069850426,1.5987721137604678,34.916483602781135,0.8940466151252809,19.3,POINT (-90.24268177 46.26238611)
37069,Franklin,NC,9.5,Medium,6.400335101099181,2.059686970558188,42.015250928351215,0.5006964646794749,20.9,POINT (-78.28423759 36.08177432)
21025,Breathitt,KY,11.4,High,5.474730308044947,1.8040365995968137,39.08693086933528,1.3154225784455267,30.7,POINT (-83.3235208 37.52172318)
41005,Clackamas,OR,9.5,Medium,6.75010128953246,4.0227877857723415,34.157814694573446,0.5058906715158925,13.9,POINT (-122.2209705 45.1879669)
39149,Shelby,OH,10.0,Medium,8.002348369588557,4.065869529921345,43.73124355789457,0.7129765277499717,22.7,POINT (-84.2046384 40.33148159)
51730,Petersburg,VA,11.9,High,7.43489177810806,5.044102375442107,39.824328374972275,0.6496249635882899,22.0,POINT (-77.39195695 37.20463941)
29229,Wright,MO,11.3,High,7.598666539252849,2.133600812622523,42.21688071028268,0.7853681154733013,29.6,POINT (-92.46870697 37.27057849)
28011,Bolivar,MS,11.8,High,8.021580563756816,2.850084081636451,39.50378006981717,0.9049338301844441,22.4,POINT (-90.8802994 33.79526508)
05009,Boone,AR,10.0,Medium,8.00163103098138,2.251128008566022,40.77855889682085,0.47726522793552295,22.6,POINT (-93.09130789 36.30867994)
39123,Ottawa,OH,9.8,Medium,7.406918439544415,4.543287451760425,42.750944002661605,0.6813637429358824,21.6,POINT (-83.10960131 41.53722948)
17177,Stephenson,IL,9.7,Medium,7.740376898765991,3.3733595544115027,40.8748148550763,0.6454633432254561,19.4,POINT (-89.6625328 42.35163901)
18067,Howard,IN,10.2,Medium,8.447881190258684,3.868939060576629,42.683031429942844,0.7830366986543739,21.9,POINT (-86.11663764 40.48355419)
26119,Montmorency,MI,11.1,High,4.121372799083191,1.511811941134056,37.61345828539053,0.23866852936747027,23.8,POINT (-84.12737054 45.02775855)
36109,Tompkins,NY,9.8,Medium,5.309470313184836,3.170286279110508,37.84511190177454,0.5279538383717294,15.2,POINT (-76.47358172 42.45176728)
06063,Plumas,CA,9.5,Medium,8.261205132716976,2.0017247108842793,51.42176191615406,0.730131415610173,14.0,POINT (-120.8376469 40.00402792)
08063,Kit Carson,CO,9.6,Medium,6.031895313715389,4.778249357552909,48.24424279688426,0.9686764353427545,17.7,POINT (-102.60233 39.30507096)
41047,Marion,OR,10.6,High,7.856474612267742,4.731970369392806,34.241358923321414,0.7580732002855733,15.1,POINT (-122.5847343 44.90329267)
48199,Hardin,TX,9.1,Low,6.379162725290797,2.789766758476988,35.042286507255724,0.6084052622741164,20.6,POINT (-94.39012249 30.33221176)
21151,Madison,KY,10.0,Medium,7.635394942397614,3.3551489850141643,41.61512747057637,0.546555019357431,22.4,POINT (-84.27791079 37.71969785)
50005,Caledonia,VT,9.9,Medium,3.9617565775177312,2.659918480137268,34.132049371423236,0.6202569292491835,18.6,POINT (-72.10236023 44.46469471)
29079,Grundy,MO,10.3,High,7.588744835440175,2.716102344371676,42.09140618099867,0.8155663099428702,23.8,POINT (-93.56515711 40.11411651)
48243,Jeff Davis,TX,8.0,Low,4.7784740064218765,1.9844691914250774,49.68488806883025,0.8608988972984143,15.7,POINT (-104.139539 30.71505904)
47135,Perry,TN,10.8,High,5.568653182624577,1.673029949807787,40.54936255539794,0.485015494887259,28.5,POINT (-87.8591474 35.64268858)
46041,Dewey,SD,11.6,High,4.6334008391046995,2.3489911764738403,40.564431120444816,0.5464358810012366,32.1,POINT (-100.8718285 45.15665722)
46069,Hyde,SD,8.5,Low,5.325227235594139,2.5415167078608065,41.409663164097374,0.875367605519712,17.7,POINT (-99.48708074 44.54705377)
51185,Tazewell,VA,10.4,High,5.610206201039957,3.1626519443835,41.18708698556571,1.1946592847777673,23.4,POINT (-81.56094792 37.12497247)
39039,Defiance,OH,9.9,Medium,7.853745358431284,2.9945422796860046,43.00536708746063,0.707008207001978,21.4,POINT (-84.49072256 41.32398927)
28085,Lincoln,MS,10.1,Medium,6.98207122346587,2.6195973846227534,36.802397135901884,0.5451133727401892,20.5,POINT (-90.4540157 31.5324981)
48507,Zavala,TX,8.7,Low,7.544238836321835,3.202705386779575,39.35109009228096,1.0669324187112608,19.9,POINT (-99.76049494 28.86613868)
35025,Lea,NM,9.2,Low,6.596519650262052,4.111309895082267,51.562650212635724,1.2609747324839147,16.9,POINT (-103.4124554 32.79215164)
48273,Kleberg,TX,8.1,Low,8.295932375162792,3.202893794087179,30.930833506422786,0.8836832252697908,15.6,POINT (-97.72829271 27.43095013)
30041,Hill,MT,10.7,High,5.796913975352161,2.650613538663609,39.31311535395337,1.29267637086903,23.6,POINT (-110.1113044 48.62819939)
21003,Allen,KY,10.3,High,6.6511721880012145,2.131959920552425,41.630212999007476,0.41561209502863733,27.3,POINT (-86.19098974 36.75138904)
48009,Archer,TX,8.7,Low,6.242789106710036,3.1346419716245784,46.39002030673041,0.5998897733889826,18.8,POINT (-98.68772701 33.61561864)
54097,Upshur,WV,11.1,High,5.9249862745680675,2.413288080959561,38.56200766225481,1.0673733943910815,25.7,POINT (-80.23354411 38.89763468)
53001,Adams,WA,10.1,Medium,8.289514165703029,2.9272125982938704,38.20693893016889,0.9743033577386312,16.7,POINT (-118.5601976 46.98393895)
48135,Ector,TX,8.0,Low,6.774187087860336,5.27089552098917,48.8752916376323,0.9513288683574559,16.1,POINT (-102.5430074 31.86922937)
28001,Adams,MS,10.2,Medium,6.969577780254478,2.8287009769771694,36.05768183154286,0.8686699021729508,22.6,POINT (-91.35430227 31.48222855)
28043,Grenada,MS,10.5,High,7.035887849933654,2.8512792504119986,35.906661461573314,0.7064859927172816,21.4,POINT (-89.80171673 33.76997916)
09001,Fairfield,CT,8.2,Low,5.932104828482676,8.44791149612163,40.921336315873695,0.40072453109930867,10.9,POINT (-73.38942182 41.27166724)
51790,Staunton,VA,9.8,Medium,6.639154078689884,5.277251912656651,39.45978502279316,0.44241378960130673,17.8,POINT (-79.05945734 38.16008059)
29173,Ralls,MO,10.1,Medium,7.325369391722174,2.8495655326651335,41.86416706913448,0.6254438621442949,23.8,POINT (-91.52233951 39.52764203)
37099,Jackson,NC,9.5,Medium,5.508351905393069,2.588880321336553,39.948221763605005,0.9894405861645247,20.5,POINT (-83.1408275 35.2870677)
42009,Bedford,PA,10.6,High,6.342325520277774,3.655801026519743,40.382511004254646,0.8143901686126247,23.9,POINT (-78.49034701 40.00652073)
55101,Racine,WI,9.9,Medium,7.726675411267688,5.2990675385196555,43.02258307012098,0.5650191301789548,17.1,POINT (-88.06084829 42.74713969)
18089,Lake,IN,9.6,Medium,8.91517371725444,7.826700231601464,42.80527264720937,0.6761018803103989,20.6,POINT (-87.3818402 41.41492641)
21161,Mason,KY,10.1,Medium,7.691924311978046,2.4654985556230966,42.37066666587859,0.760019283968198,24.5,POINT (-83.82385914 38.59490712)
48297,Live Oak,TX,8.2,Low,7.954515151259074,3.73933658401425,34.95679146400879,1.004130270869615,19.8,POINT (-98.12510352 28.35158858)
29123,Madison,MO,10.3,High,6.317030820822588,2.1486002131750346,42.85100632389839,0.368524962017756,24.5,POINT (-90.34535169 37.47833284)
48307,McCulloch,TX,8.6,Low,6.519034876625528,2.75108766366267,44.97931972374147,1.105709665665403,19.0,POINT (-99.34750725 31.19895275)
38049,McHenry,ND,8.4,Low,6.095266833456271,2.488353103597668,37.88623953198144,0.9264549637717919,18.4,POINT (-100.6362731 48.2344178)
01011,Bullock,AL,10.8,High,6.950924474264691,1.5611912284703184,36.91430014556189,0.6989327285502794,25.2,POINT (-85.71563262 32.10044482)
31149,Rock,NE,8.1,Low,5.365705133738881,2.5801928474971714,42.57535282672604,0.8979179207536006,15.9,POINT (-99.44965467 42.42158602)
55121,Trempealeau,WI,9.4,Medium,6.493255062878596,2.686338913302809,37.45068474546961,0.7626681013993575,17.8,POINT (-91.35849778 44.30412401)
19169,Story,IA,7.9,Low,6.840150560690463,4.8182474212239015,39.463246342790136,0.6029711411989181,14.5,POINT (-93.46499005 42.03621213)
54041,Lewis,WV,11.1,High,6.077547609768733,3.143146325246438,38.17603345135054,1.225253721159863,27.0,POINT (-80.50212996 38.99565185)
24027,Howard,MD,7.7,Low,7.066107328977163,8.012011218705444,44.77338107828024,0.49982763724049,9.6,POINT (-76.92980175 39.25029975)
13127,Glynn,GA,9.5,Medium,6.221696555701754,2.146470977730443,35.72144251180115,0.8792157307677358,20.0,POINT (-81.53954271 31.23039265)
05019,Clark,AR,10.2,Medium,8.220744337538703,2.955777280348785,38.11570335895166,0.5786477816163528,20.5,POINT (-93.17677056 34.05109731)
39113,Montgomery,OH,11.0,High,8.521643574417316,6.692981486178335,44.31632906390367,0.6279863275840912,21.8,POINT (-84.29075993 39.754224)
42077,Lehigh,PA,9.5,Medium,8.012591708551694,6.866756844018997,40.76849969664138,0.4067095525880789,17.6,POINT (-75.59180626 40.61253349)
08007,Archuleta,CO,9.3,Low,3.0201231220938762,2.2236237039800657,50.07074474472071,0.2998872984565628,14.2,POINT (-107.0481757 37.19365584)
29219,Warren,MO,10.1,Medium,7.416468133698685,2.9561275284034196,43.03090438844871,0.9358292113657036,23.6,POINT (-91.16114705 38.76460829)
39143,Sandusky,OH,9.7,Medium,8.232196342775355,5.579310372421493,43.00174280091827,0.7156014043781281,21.7,POINT (-83.14407515 41.35739699)
51035,Carroll,VA,10.0,Medium,5.031327360673502,2.4826622593191963,42.99131783035423,0.44136237436675624,22.9,POINT (-80.73403003 36.73158926)
22059,LaSalle,LA,9.7,Medium,6.584403745766093,1.6529754732076558,36.12708032817652,0.5645548147076417,26.3,POINT (-92.16047029 31.67670384)
12119,Sumter,FL,7.9,Low,7.458485927015832,3.2190725886822786,35.332947895689806,0.6273827952543233,17.2,POINT (-82.08154799 28.70547136)
26077,Kalamazoo,MI,10.8,High,7.391560559686281,5.323919422427095,42.14550920972173,0.5225972197751313,16.9,POINT (-85.53055644 42.24535597)
19179,Wapello,IA,8.8,Low,7.496978943292464,2.9842935387329295,40.30552280071817,0.7746397180915764,19.2,POINT (-92.40954728 41.03064984)
13109,Evans,GA,10.4,High,7.105510747902607,2.160405412778402,37.04758234433921,0.7078108127141366,24.6,POINT (-81.88649243 32.15671598)
17121,Marion,IL,10.0,Medium,8.693852372491643,4.131344004316921,44.26843256723391,0.9416054399987371,21.8,POINT (-88.91897966 38.649654)
13253,Seminole,GA,10.2,Medium,7.520416071468969,2.1015211001770564,35.884578393013015,0.6246796228437838,23.4,POINT (-84.86859159 30.93880431)
46039,Deuel,SD,8.4,Low,4.9387957938131315,2.4951874524157707,40.70089632405304,0.3195308368862295,19.0,POINT (-96.66803391 44.76018803)
37163,Sampson,NC,9.9,Medium,6.39139186779547,3.0208078941788568,41.36631825807836,0.631859268812733,22.1,POINT (-78.37164761 34.99194554)
51071,Giles,VA,9.8,Medium,5.6540797285727935,3.142725566672999,41.96232865825275,1.8981962405755244,20.9,POINT (-80.70348757 37.31372959)
29101,Johnson,MO,9.7,Medium,8.01443555480724,2.6991072360466952,42.97312395600981,0.7935294976509195,19.7,POINT (-93.8065191 38.74404885)
17039,De Witt,IL,9.4,Medium,8.050277537944732,3.892431006272194,44.19107170790219,1.010432668131485,19.8,POINT (-88.90398072 40.17440678)
31077,Greeley,NE,8.3,Low,5.558587152252836,2.4728373476561774,41.769244189073305,1.0919762420379795,17.2,POINT (-98.52142299 41.56748032)
08049,Grand,CO,9.1,Low,3.8516837711137426,2.922429066117846,52.32824632898076,0.9386446381994674,15.6,POINT (-106.1174119 40.10265772)
17165,Saline,IL,10.2,Medium,8.583473252717681,2.92928021385911,43.82002702862231,0.8570864887942444,22.4,POINT (-88.54097347 37.75324113)
26149,St. Joseph,MI,10.8,High,7.489765472390968,3.7465212376997763,42.16001627758968,0.6562056670485553,21.8,POINT (-85.52813959 41.91437541)
06033,Lake,CA,10.0,Medium,6.036171025799679,2.425298820194264,38.775913790005525,0.2952254509954851,16.5,POINT (-122.7541069 39.09956568)
17005,Bond,IL,9.3,Low,8.5247370051122,4.065995384320778,44.65943115385315,0.7822479491256983,19.5,POINT (-89.43550064 38.88702523)
28073,Lamar,MS,9.5,Medium,7.076936082888801,2.5836091759485424,37.4830330234874,0.5729219150829624,18.3,POINT (-89.5086962 31.20572735)
21097,Harrison,KY,10.4,High,7.872416442802169,2.0043325897624773,42.889617170899555,0.504754589159704,26.2,POINT (-84.33176116 38.44208698)
19145,Page,IA,8.4,Low,6.754072620948521,3.252220539190238,40.40182722823853,0.6340631062577559,19.8,POINT (-95.15010031 40.73917437)
22121,West Baton Rouge,LA,9.4,Medium,8.549547352016539,6.429350045074359,36.78306327444705,1.0058298845102518,20.8,POINT (-91.31320428 30.46334471)
29007,Audrain,MO,11.0,High,8.047186932272815,3.023293050362828,42.12599565575124,0.7700418220695489,24.8,POINT (-91.84147432 39.21570831)
29029,Camden,MO,9.9,Medium,5.531235133628044,1.6055568862813392,42.01101106846763,0.5410945903001636,22.5,POINT (-92.76601211 38.02691575)
01021,Chilton,AL,9.8,Medium,7.456096951637558,2.5740909481731657,38.46954276371327,0.6632431832731598,23.9,POINT (-86.71886671 32.84755922)
40129,Roger Mills,OK,10.2,Medium,5.788478156749928,2.3727876580559246,48.075280053578275,1.2017731828612572,21.1,POINT (-99.69565136 35.68819976)
31103,Keya Paha,NE,8.4,Low,4.101604359697997,2.108287354187686,42.64531640021814,0.38419066191881157,17.9,POINT (-99.71275341 42.87881759)
54051,Marshall,WV,10.8,High,7.603056703880846,4.433005655262276,42.03114146778047,1.071020821221462,23.5,POINT (-80.66340417 39.86038842)
21171,Monroe,KY,10.8,High,5.921143814887191,1.5613091530898942,41.30143393945739,0.19834096822547043,28.5,POINT (-85.71687994 36.71204929)
28051,Holmes,MS,12.7,High,6.999983121644925,2.0203005289060747,36.59655587130822,0.6796525817395991,27.8,POINT (-90.09181873 33.12354137)
31035,Clay,NE,8.2,Low,6.116316655290487,2.902011469484744,41.68570114870948,1.022339124011652,17.3,POINT (-98.05125135 40.52443263)
30021,Dawson,MT,9.5,Medium,5.58653693524228,4.355272725102654,41.16409686443208,1.4488672567028615,18.1,POINT (-104.8995835 47.26634989)
12131,Walton,FL,8.5,Low,6.056260861171933,1.7520815060007056,37.09361844912752,0.40109405077119403,20.7,POINT (-86.16975224 30.64344211)
12129,Wakulla,FL,8.6,Low,5.426979275535518,1.2298512290415669,33.71422442737304,0.24238837808904148,20.9,POINT (-84.40048848 30.16737643)
01113,Russell,AL,10.6,High,7.888314334286373,3.936175298771668,37.908036159631195,0.5480167749044315,21.7,POINT (-85.18445744 32.28842421)
31003,Antelope,NE,8.2,Low,5.904394843498456,2.6787132097777024,41.301734515005116,0.9385819773878818,17.5,POINT (-98.06656897 42.17693775)
56003,Big Horn,WY,9.3,Low,5.00158074543291,3.191113997589237,45.14884075306835,1.000536361370026,18.1,POINT (-107.9951744 44.52629323)
55005,Barron,WI,9.8,Medium,6.272528081654369,3.141725617442835,36.17123501995339,0.7600576836415879,18.1,POINT (-91.84833604 45.42372695)
